areaCode,areaName,areaType,date,newAdmissions,newCasesByPublishDate,newDeaths28DaysByDeathDate
S92000003,Scotland,nation,1/23/22,102,3518,21
S92000003,Scotland,nation,1/22/22,103,3456,14
S92000003,Scotland,nation,1/21/22,147,3890,23
S92000003,Scotland,nation,1/20/22,132,4743,19
S92000003,Scotland,nation,1/19/22,140,4937,25
S92000003,Scotland,nation,1/18/22,146,3507,18
S92000003,Scotland,nation,1/17/22,153,2910,19
S92000003,Scotland,nation,1/16/22,103,4117,23
S92000003,Scotland,nation,1/15/22,101,4469,26
S92000003,Scotland,nation,1/14/22,159,5977,21
S92000003,Scotland,nation,1/13/22,169,5186,31
S92000003,Scotland,nation,1/12/22,162,7606,18
S92000003,Scotland,nation,1/11/22,197,10392,16
S92000003,Scotland,nation,1/10/22,183,11827,20
S92000003,Scotland,nation,1/9/22,162,7561,19
S92000003,Scotland,nation,1/8/22,156,12602,16
S92000003,Scotland,nation,1/7/22,188,14486,11
S92000003,Scotland,nation,1/6/22,187,11360,19
S92000003,Scotland,nation,1/5/22,168,16103,10
S92000003,Scotland,nation,1/4/22,200,17259,20
S92000003,Scotland,nation,1/3/22,169,20217,7
S92000003,Scotland,nation,1/2/22,156,14080,8
S92000003,Scotland,nation,1/1/22,137,17065,9
S92000003,Scotland,nation,12/31/21,211,11962,9
S92000003,Scotland,nation,12/30/21,186,16857,9
S92000003,Scotland,nation,12/29/21,187,15849,9
S92000003,Scotland,nation,12/28/21,160,9360,14
S92000003,Scotland,nation,12/27/21,151,10562,9
S92000003,Scotland,nation,12/26/21,116,11030,2
S92000003,Scotland,nation,12/25/21,81,8252,8
S92000003,Scotland,nation,12/24/21,115,7076,5
S92000003,Scotland,nation,12/23/21,99,6215,5
S92000003,Scotland,nation,12/22/21,113,5967,7
S92000003,Scotland,nation,12/21/21,99,5242,9
S92000003,Scotland,nation,12/20/21,122,6734,12
S92000003,Scotland,nation,12/19/21,56,5924,7
S92000003,Scotland,nation,12/18/21,62,5917,7
S92000003,Scotland,nation,12/17/21,76,4336,6
S92000003,Scotland,nation,12/16/21,91,5951,7
S92000003,Scotland,nation,12/15/21,92,5155,6
S92000003,Scotland,nation,12/14/21,83,3117,8
S92000003,Scotland,nation,12/13/21,94,3756,6
S92000003,Scotland,nation,12/12/21,48,4002,8
S92000003,Scotland,nation,12/11/21,49,4087,8
S92000003,Scotland,nation,12/10/21,73,5018,8
S92000003,Scotland,nation,12/9/21,99,3196,9
S92000003,Scotland,nation,12/8/21,80,3077,10
S92000003,Scotland,nation,12/7/21,96,3060,18
S92000003,Scotland,nation,12/6/21,91,3894,13
S92000003,Scotland,nation,12/5/21,62,2607,8
S92000003,Scotland,nation,12/4/21,64,1257,12
S92000003,Scotland,nation,12/3/21,56,2432,8
S92000003,Scotland,nation,12/2/21,62,3002,12
S92000003,Scotland,nation,12/1/21,76,2796,13
S92000003,Scotland,nation,11/30/21,78,2569,3
S92000003,Scotland,nation,11/29/21,89,2244,12
S92000003,Scotland,nation,11/28/21,55,2177,16
S92000003,Scotland,nation,11/27/21,61,2287,13
S92000003,Scotland,nation,11/26/21,68,2888,15
S92000003,Scotland,nation,11/25/21,74,2932,10
S92000003,Scotland,nation,11/24/21,93,3080,6
S92000003,Scotland,nation,11/23/21,71,2527,11
S92000003,Scotland,nation,11/22/21,87,2481,16
S92000003,Scotland,nation,11/21/21,55,2677,9
S92000003,Scotland,nation,11/20/21,54,2756,10
S92000003,Scotland,nation,11/19/21,71,3090,9
S92000003,Scotland,nation,11/18/21,84,3235,9
S92000003,Scotland,nation,11/17/21,79,3360,12
S92000003,Scotland,nation,11/16/21,108,2771,6
S92000003,Scotland,nation,11/15/21,87,2288,19
S92000003,Scotland,nation,11/14/21,74,3077,15
S92000003,Scotland,nation,11/13/21,55,3052,10
S92000003,Scotland,nation,11/12/21,86,3349,17
S92000003,Scotland,nation,11/11/21,104,3340,8
S92000003,Scotland,nation,11/10/21,84,3852,14
S92000003,Scotland,nation,11/9/21,101,2233,6
S92000003,Scotland,nation,11/8/21,105,2012,12
S92000003,Scotland,nation,11/7/21,83,2908,14
S92000003,Scotland,nation,11/6/21,64,3249,17
S92000003,Scotland,nation,11/5/21,94,2389,17
S92000003,Scotland,nation,11/4/21,92,2823,22
S92000003,Scotland,nation,11/3/21,93,3495,16
S92000003,Scotland,nation,11/2/21,110,2010,13
S92000003,Scotland,nation,11/1/21,128,2065,27
S92000003,Scotland,nation,10/31/21,81,2513,16
S92000003,Scotland,nation,10/30/21,76,3867,16
S92000003,Scotland,nation,10/29/21,104,2732,19
S92000003,Scotland,nation,10/28/21,116,2153,20
S92000003,Scotland,nation,10/27/21,121,2566,14
S92000003,Scotland,nation,10/26/21,119,2262,19
S92000003,Scotland,nation,10/25/21,127,2239,9
S92000003,Scotland,nation,10/24/21,73,2528,21
S92000003,Scotland,nation,10/23/21,80,2403,23
S92000003,Scotland,nation,10/22/21,113,2902,16
S92000003,Scotland,nation,10/21/21,103,2355,22
S92000003,Scotland,nation,10/20/21,117,2768,16
S92000003,Scotland,nation,10/19/21,133,2459,9
S92000003,Scotland,nation,10/18/21,122,2194,15
S92000003,Scotland,nation,10/17/21,70,2666,15
S92000003,Scotland,nation,10/16/21,83,2581,18
S92000003,Scotland,nation,10/15/21,127,2762,16
S92000003,Scotland,nation,10/14/21,114,2639,20
S92000003,Scotland,nation,10/13/21,86,2581,20
S92000003,Scotland,nation,10/12/21,103,1908,16
S92000003,Scotland,nation,10/11/21,91,2297,22
S92000003,Scotland,nation,10/10/21,76,2363,14
S92000003,Scotland,nation,10/9/21,94,2417,17
S92000003,Scotland,nation,10/8/21,111,2627,14
S92000003,Scotland,nation,10/7/21,124,2691,19
S92000003,Scotland,nation,10/6/21,89,3055,13
S92000003,Scotland,nation,10/5/21,111,2056,23
S92000003,Scotland,nation,10/4/21,137,1760,14
S92000003,Scotland,nation,10/3/21,90,2040,16
S92000003,Scotland,nation,10/2/21,89,2515,23
S92000003,Scotland,nation,10/1/21,105,2693,19
S92000003,Scotland,nation,9/30/21,88,2911,16
S92000003,Scotland,nation,9/29/21,100,2997,25
S92000003,Scotland,nation,9/28/21,122,2370,16
S92000003,Scotland,nation,9/27/21,114,2069,24
S92000003,Scotland,nation,9/26/21,82,2556,20
S92000003,Scotland,nation,9/25/21,89,3261,21
S92000003,Scotland,nation,9/24/21,110,3667,22
S92000003,Scotland,nation,9/23/21,130,4024,19
S92000003,Scotland,nation,9/22/21,108,3598,31
S92000003,Scotland,nation,9/21/21,122,2870,21
S92000003,Scotland,nation,9/20/21,151,2917,21
S92000003,Scotland,nation,9/19/21,103,3833,27
S92000003,Scotland,nation,9/18/21,115,6116,21
S92000003,Scotland,nation,9/17/21,142,5529,24
S92000003,Scotland,nation,9/16/21,157,0,16
S92000003,Scotland,nation,9/15/21,172,4917,23
S92000003,Scotland,nation,9/14/21,161,3375,20
S92000003,Scotland,nation,9/13/21,176,4241,21
S92000003,Scotland,nation,9/12/21,141,5912,22
S92000003,Scotland,nation,9/11/21,133,4298,20
S92000003,Scotland,nation,9/10/21,174,6815,25
S92000003,Scotland,nation,9/9/21,167,6836,18
S92000003,Scotland,nation,9/8/21,170,5810,10
S92000003,Scotland,nation,9/7/21,202,5692,18
S92000003,Scotland,nation,9/6/21,158,7065,10
S92000003,Scotland,nation,9/5/21,114,6368,16
S92000003,Scotland,nation,9/4/21,123,6152,10
S92000003,Scotland,nation,9/3/21,154,6711,11
S92000003,Scotland,nation,9/2/21,129,6400,11
S92000003,Scotland,nation,9/1/21,156,6170,8
S92000003,Scotland,nation,8/31/21,133,6029,11
S92000003,Scotland,nation,8/30/21,107,3893,6
S92000003,Scotland,nation,8/29/21,93,7113,8
S92000003,Scotland,nation,8/28/21,103,5858,8
S92000003,Scotland,nation,8/27/21,108,6835,11
S92000003,Scotland,nation,8/26/21,106,4925,5
S92000003,Scotland,nation,8/25/21,107,5021,6
S92000003,Scotland,nation,8/24/21,100,4323,4
S92000003,Scotland,nation,8/23/21,75,3189,8
S92000003,Scotland,nation,8/22/21,56,3190,4
S92000003,Scotland,nation,8/21/21,50,3464,5
S92000003,Scotland,nation,8/20/21,68,3613,8
S92000003,Scotland,nation,8/19/21,63,3367,7
S92000003,Scotland,nation,8/18/21,63,2538,7
S92000003,Scotland,nation,8/17/21,59,1815,4
S92000003,Scotland,nation,8/16/21,32,1567,3
S92000003,Scotland,nation,8/15/21,30,1498,6
S92000003,Scotland,nation,8/14/21,45,1383,6
S92000003,Scotland,nation,8/13/21,41,1542,10
S92000003,Scotland,nation,8/12/21,40,1525,4
S92000003,Scotland,nation,8/11/21,42,1498,3
S92000003,Scotland,nation,8/10/21,71,1032,5
S92000003,Scotland,nation,8/9/21,38,851,6
S92000003,Scotland,nation,8/8/21,38,1240,6
S92000003,Scotland,nation,8/7/21,41,1386,6
S92000003,Scotland,nation,8/6/21,56,1250,7
S92000003,Scotland,nation,8/5/21,66,1381,7
S92000003,Scotland,nation,8/4/21,38,1271,6
S92000003,Scotland,nation,8/3/21,50,1016,3
S92000003,Scotland,nation,8/2/21,50,799,7
S92000003,Scotland,nation,8/1/21,36,1034,10
S92000003,Scotland,nation,7/31/21,35,1018,6
S92000003,Scotland,nation,7/30/21,49,1456,7
S92000003,Scotland,nation,7/29/21,43,1398,6
S92000003,Scotland,nation,7/28/21,67,1179,9
S92000003,Scotland,nation,7/27/21,61,1044,8
S92000003,Scotland,nation,7/26/21,56,1000,7
S92000003,Scotland,nation,7/25/21,49,1237,5
S92000003,Scotland,nation,7/24/21,43,1307,3
S92000003,Scotland,nation,7/23/21,62,1505,8
S92000003,Scotland,nation,7/22/21,58,1825,9
S92000003,Scotland,nation,7/21/21,74,1686,8
S92000003,Scotland,nation,7/20/21,65,1604,6
S92000003,Scotland,nation,7/19/21,79,1464,9
S92000003,Scotland,nation,7/18/21,67,1735,10
S92000003,Scotland,nation,7/17/21,50,2317,7
S92000003,Scotland,nation,7/16/21,67,2047,5
S92000003,Scotland,nation,7/15/21,80,2086,7
S92000003,Scotland,nation,7/14/21,79,2636,8
S92000003,Scotland,nation,7/13/21,103,2529,10
S92000003,Scotland,nation,7/12/21,101,2134,7
S92000003,Scotland,nation,7/11/21,73,2048,6
S92000003,Scotland,nation,7/10/21,84,2190,7
S92000003,Scotland,nation,7/9/21,81,3216,7
S92000003,Scotland,nation,7/8/21,100,2802,12
S92000003,Scotland,nation,7/7/21,91,3799,5
S92000003,Scotland,nation,7/6/21,104,2363,13
S92000003,Scotland,nation,7/5/21,86,2372,5
S92000003,Scotland,nation,7/4/21,71,2726,6
S92000003,Scotland,nation,7/3/21,59,3108,4
S92000003,Scotland,nation,7/2/21,67,3823,2
S92000003,Scotland,nation,7/1/21,63,4234,2
S92000003,Scotland,nation,6/30/21,69,3887,2
S92000003,Scotland,nation,6/29/21,69,3118,3
S92000003,Scotland,nation,6/28/21,59,3285,3
S92000003,Scotland,nation,6/27/21,33,2639,3
S92000003,Scotland,nation,6/26/21,31,2836,8
S92000003,Scotland,nation,6/25/21,43,1747,1
S92000003,Scotland,nation,6/24/21,50,2999,2
S92000003,Scotland,nation,6/23/21,52,2969,1
S92000003,Scotland,nation,6/22/21,49,2167,4
S92000003,Scotland,nation,6/21/21,38,1250,2
S92000003,Scotland,nation,6/20/21,31,1205,3
S92000003,Scotland,nation,6/19/21,25,1209,2
S92000003,Scotland,nation,6/18/21,45,950,2
S92000003,Scotland,nation,6/17/21,27,1317,1
S92000003,Scotland,nation,6/16/21,40,1129,1
S92000003,Scotland,nation,6/15/21,31,974,6
S92000003,Scotland,nation,6/14/21,39,761,1
S92000003,Scotland,nation,6/13/21,25,1036,3
S92000003,Scotland,nation,6/12/21,33,1030,0
S92000003,Scotland,nation,6/11/21,26,1104,0
S92000003,Scotland,nation,6/10/21,32,735,2
S92000003,Scotland,nation,6/9/21,28,1011,2
S92000003,Scotland,nation,6/8/21,22,695,0
S92000003,Scotland,nation,6/7/21,30,641,1
S92000003,Scotland,nation,6/6/21,30,775,1
S92000003,Scotland,nation,6/5/21,22,860,0
S92000003,Scotland,nation,6/4/21,24,992,2
S92000003,Scotland,nation,6/3/21,32,835,2
S92000003,Scotland,nation,6/2/21,23,677,1
S92000003,Scotland,nation,6/1/21,33,478,0
S92000003,Scotland,nation,5/31/21,20,490,0
S92000003,Scotland,nation,5/30/21,20,526,1
S92000003,Scotland,nation,5/29/21,27,583,2
S92000003,Scotland,nation,5/28/21,26,641,1
S92000003,Scotland,nation,5/27/21,17,464,1
S92000003,Scotland,nation,5/26/21,14,546,1
S92000003,Scotland,nation,5/25/21,20,318,0
S92000003,Scotland,nation,5/24/21,21,313,0
S92000003,Scotland,nation,5/23/21,16,378,1
S92000003,Scotland,nation,5/22/21,20,370,2
S92000003,Scotland,nation,5/21/21,26,414,1
S92000003,Scotland,nation,5/20/21,19,432,0
S92000003,Scotland,nation,5/19/21,20,394,0
S92000003,Scotland,nation,5/18/21,21,268,0
S92000003,Scotland,nation,5/17/21,11,161,1
S92000003,Scotland,nation,5/16/21,12,292,0
S92000003,Scotland,nation,5/15/21,6,413,0
S92000003,Scotland,nation,5/14/21,12,215,0
S92000003,Scotland,nation,5/13/21,10,270,0
S92000003,Scotland,nation,5/12/21,13,345,2
S92000003,Scotland,nation,5/11/21,14,238,0
S92000003,Scotland,nation,5/10/21,8,168,0
S92000003,Scotland,nation,5/9/21,11,200,0
S92000003,Scotland,nation,5/8/21,13,224,0
S92000003,Scotland,nation,5/7/21,11,236,0
S92000003,Scotland,nation,5/6/21,16,283,1
S92000003,Scotland,nation,5/5/21,7,85,0
S92000003,Scotland,nation,5/4/21,10,139,0
S92000003,Scotland,nation,5/3/21,6,132,0
S92000003,Scotland,nation,5/2/21,7,146,1
S92000003,Scotland,nation,5/1/21,9,175,0
S92000003,Scotland,nation,4/30/21,13,191,0
S92000003,Scotland,nation,4/29/21,10,178,1
S92000003,Scotland,nation,4/28/21,8,204,1
S92000003,Scotland,nation,4/27/21,13,133,2
S92000003,Scotland,nation,4/26/21,13,142,2
S92000003,Scotland,nation,4/25/21,9,176,2
S92000003,Scotland,nation,4/24/21,10,177,0
S92000003,Scotland,nation,4/23/21,14,255,2
S92000003,Scotland,nation,4/22/21,13,231,0
S92000003,Scotland,nation,4/21/21,14,273,3
S92000003,Scotland,nation,4/20/21,10,178,1
S92000003,Scotland,nation,4/19/21,16,232,1
S92000003,Scotland,nation,4/18/21,12,211,0
S92000003,Scotland,nation,4/17/21,11,210,1
S92000003,Scotland,nation,4/16/21,15,204,1
S92000003,Scotland,nation,4/15/21,14,237,2
S92000003,Scotland,nation,4/14/21,15,278,3
S92000003,Scotland,nation,4/13/21,12,221,0
S92000003,Scotland,nation,4/12/21,12,199,0
S92000003,Scotland,nation,4/11/21,14,250,2
S92000003,Scotland,nation,4/10/21,13,281,3
S92000003,Scotland,nation,4/9/21,21,285,2
S92000003,Scotland,nation,4/8/21,20,364,2
S92000003,Scotland,nation,4/7/21,22,289,2
S92000003,Scotland,nation,4/6/21,18,259,2
S92000003,Scotland,nation,4/5/21,31,248,4
S92000003,Scotland,nation,4/4/21,15,343,1
S92000003,Scotland,nation,4/3/21,16,397,2
S92000003,Scotland,nation,4/2/21,25,414,2
S92000003,Scotland,nation,4/1/21,23,400,1
S92000003,Scotland,nation,3/31/21,22,542,2
S92000003,Scotland,nation,3/30/21,20,411,2
S92000003,Scotland,nation,3/29/21,22,352,5
S92000003,Scotland,nation,3/28/21,25,422,5
S92000003,Scotland,nation,3/27/21,20,563,5
S92000003,Scotland,nation,3/26/21,23,543,5
S92000003,Scotland,nation,3/25/21,30,701,7
S92000003,Scotland,nation,3/24/21,28,692,4
S92000003,Scotland,nation,3/23/21,27,495,3
S92000003,Scotland,nation,3/22/21,32,359,3
S92000003,Scotland,nation,3/21/21,29,532,4
S92000003,Scotland,nation,3/20/21,19,488,5
S92000003,Scotland,nation,3/19/21,22,655,6
S92000003,Scotland,nation,3/18/21,32,624,3
S92000003,Scotland,nation,3/17/21,35,625,8
S92000003,Scotland,nation,3/16/21,25,597,11
S92000003,Scotland,nation,3/15/21,40,456,1
S92000003,Scotland,nation,3/14/21,25,484,7
S92000003,Scotland,nation,3/13/21,29,639,4
S92000003,Scotland,nation,3/12/21,38,682,6
S92000003,Scotland,nation,3/11/21,34,591,8
S92000003,Scotland,nation,3/10/21,34,691,5
S92000003,Scotland,nation,3/9/21,45,466,10
S92000003,Scotland,nation,3/8/21,33,501,15
S92000003,Scotland,nation,3/7/21,23,390,10
S92000003,Scotland,nation,3/6/21,34,555,10
S92000003,Scotland,nation,3/5/21,38,498,8
S92000003,Scotland,nation,3/4/21,46,500,14
S92000003,Scotland,nation,3/3/21,40,543,11
S92000003,Scotland,nation,3/2/21,64,542,12
S92000003,Scotland,nation,3/1/21,68,386,20
S92000003,Scotland,nation,2/28/21,54,572,9
S92000003,Scotland,nation,2/27/21,50,525,19
S92000003,Scotland,nation,2/26/21,62,581,16
S92000003,Scotland,nation,2/25/21,51,769,20
S92000003,Scotland,nation,2/24/21,57,798,18
S92000003,Scotland,nation,2/23/21,65,655,16
S92000003,Scotland,nation,2/22/21,72,715,22
S92000003,Scotland,nation,2/21/21,69,827,20
S92000003,Scotland,nation,2/20/21,82,803,28
S92000003,Scotland,nation,2/19/21,89,885,46
S92000003,Scotland,nation,2/18/21,78,685,35
S92000003,Scotland,nation,2/17/21,73,1121,28
S92000003,Scotland,nation,2/16/21,98,773,26
S92000003,Scotland,nation,2/15/21,87,559,34
S92000003,Scotland,nation,2/14/21,66,903,32
S92000003,Scotland,nation,2/13/21,71,908,32
S92000003,Scotland,nation,2/12/21,95,830,41
S92000003,Scotland,nation,2/11/21,95,830,35
S92000003,Scotland,nation,2/10/21,81,803,37
S92000003,Scotland,nation,2/9/21,96,822,49
S92000003,Scotland,nation,2/8/21,83,928,40
S92000003,Scotland,nation,2/7/21,96,584,42
S92000003,Scotland,nation,2/6/21,91,895,50
S92000003,Scotland,nation,2/5/21,113,895,44
S92000003,Scotland,nation,2/4/21,111,1149,32
S92000003,Scotland,nation,2/3/21,113,978,48
S92000003,Scotland,nation,2/2/21,110,758,44
S92000003,Scotland,nation,2/1/21,126,848,43
S92000003,Scotland,nation,1/31/21,108,1003,48
S92000003,Scotland,nation,1/30/21,116,994,44
S92000003,Scotland,nation,1/29/21,152,1155,59
S92000003,Scotland,nation,1/28/21,139,1201,46
S92000003,Scotland,nation,1/27/21,155,1330,61
S92000003,Scotland,nation,1/26/21,159,1049,50
S92000003,Scotland,nation,1/25/21,148,752,52
S92000003,Scotland,nation,1/24/21,120,1195,70
S92000003,Scotland,nation,1/23/21,148,1307,53
S92000003,Scotland,nation,1/22/21,171,1480,68
S92000003,Scotland,nation,1/21/21,195,1636,56
S92000003,Scotland,nation,1/20/21,184,1656,66
S92000003,Scotland,nation,1/19/21,197,1165,70
S92000003,Scotland,nation,1/18/21,172,1429,64
S92000003,Scotland,nation,1/17/21,161,1341,43
S92000003,Scotland,nation,1/16/21,173,1753,76
S92000003,Scotland,nation,1/15/21,182,2160,58
S92000003,Scotland,nation,1/14/21,200,1707,59
S92000003,Scotland,nation,1/13/21,181,1949,51
S92000003,Scotland,nation,1/12/21,208,1875,51
S92000003,Scotland,nation,1/11/21,241,1782,48
S92000003,Scotland,nation,1/10/21,172,1877,59
S92000003,Scotland,nation,1/9/21,181,1865,38
S92000003,Scotland,nation,1/8/21,201,2309,42
S92000003,Scotland,nation,1/7/21,203,2649,44
S92000003,Scotland,nation,1/6/21,205,2039,50
S92000003,Scotland,nation,1/5/21,192,2529,40
S92000003,Scotland,nation,1/4/21,188,1905,37
S92000003,Scotland,nation,1/3/21,138,2464,42
S92000003,Scotland,nation,1/2/21,152,2137,42
S92000003,Scotland,nation,1/1/21,130,2539,35
S92000003,Scotland,nation,12/31/20,176,2622,44
S92000003,Scotland,nation,12/30/20,187,2045,32
S92000003,Scotland,nation,12/29/20,154,1895,27
S92000003,Scotland,nation,12/28/20,152,967,31
S92000003,Scotland,nation,12/27/20,142,740,34
S92000003,Scotland,nation,12/26/20,110,1149,34
S92000003,Scotland,nation,12/25/20,81,1165,35
S92000003,Scotland,nation,12/24/20,98,1314,36
S92000003,Scotland,nation,12/23/20,104,1190,35
S92000003,Scotland,nation,12/22/20,104,1316,28
S92000003,Scotland,nation,12/21/20,106,1504,25
S92000003,Scotland,nation,12/20/20,69,934,29
S92000003,Scotland,nation,12/19/20,93,572,27
S92000003,Scotland,nation,12/18/20,90,744,23
S92000003,Scotland,nation,12/17/20,97,858,36
S92000003,Scotland,nation,12/16/20,108,689,31
S92000003,Scotland,nation,12/15/20,85,845,32
S92000003,Scotland,nation,12/14/20,91,734,31
S92000003,Scotland,nation,12/13/20,72,800,26
S92000003,Scotland,nation,12/12/20,68,1064,23
S92000003,Scotland,nation,12/11/20,93,1001,20
S92000003,Scotland,nation,12/10/20,92,933,24
S92000003,Scotland,nation,12/9/20,96,897,23
S92000003,Scotland,nation,12/8/20,103,692,28
S92000003,Scotland,nation,12/7/20,90,677,29
S92000003,Scotland,nation,12/6/20,66,643,29
S92000003,Scotland,nation,12/5/20,79,777,19
S92000003,Scotland,nation,12/4/20,85,966,29
S92000003,Scotland,nation,12/3/20,73,958,36
S92000003,Scotland,nation,12/2/20,103,951,20
S92000003,Scotland,nation,12/1/20,82,754,27
S92000003,Scotland,nation,11/30/20,88,369,32
S92000003,Scotland,nation,11/29/20,70,746,28
S92000003,Scotland,nation,11/28/20,63,788,41
S92000003,Scotland,nation,11/27/20,92,969,24
S92000003,Scotland,nation,11/26/20,101,1225,23
S92000003,Scotland,nation,11/25/20,85,880,32
S92000003,Scotland,nation,11/24/20,105,771,30
S92000003,Scotland,nation,11/23/20,108,949,31
S92000003,Scotland,nation,11/22/20,68,844,36
S92000003,Scotland,nation,11/21/20,88,887,33
S92000003,Scotland,nation,11/20/20,107,1018,29
S92000003,Scotland,nation,11/19/20,97,1089,26
S92000003,Scotland,nation,11/18/20,95,1264,24
S92000003,Scotland,nation,11/17/20,111,1248,36
S92000003,Scotland,nation,11/16/20,95,717,33
S92000003,Scotland,nation,11/15/20,93,1159,35
S92000003,Scotland,nation,11/14/20,100,1118,41
S92000003,Scotland,nation,11/13/20,110,1357,38
S92000003,Scotland,nation,11/12/20,114,1212,32
S92000003,Scotland,nation,11/11/20,116,1261,37
S92000003,Scotland,nation,11/10/20,106,832,36
S92000003,Scotland,nation,11/9/20,101,912,42
S92000003,Scotland,nation,11/8/20,81,1115,36
S92000003,Scotland,nation,11/7/20,87,1596,37
S92000003,Scotland,nation,11/6/20,97,1072,27
S92000003,Scotland,nation,11/5/20,101,1216,41
S92000003,Scotland,nation,11/4/20,123,1433,19
S92000003,Scotland,nation,11/3/20,114,999,35
S92000003,Scotland,nation,11/2/20,113,951,30
S92000003,Scotland,nation,11/1/20,104,1148,35
S92000003,Scotland,nation,10/31/20,103,1101,24
S92000003,Scotland,nation,10/30/20,130,1281,35
S92000003,Scotland,nation,10/29/20,101,1128,29
S92000003,Scotland,nation,10/28/20,131,1202,29
S92000003,Scotland,nation,10/27/20,136,1327,16
S92000003,Scotland,nation,10/26/20,139,1122,31
S92000003,Scotland,nation,10/25/20,114,1303,23
S92000003,Scotland,nation,10/24/20,119,1433,20
S92000003,Scotland,nation,10/23/20,131,1401,18
S92000003,Scotland,nation,10/22/20,135,1712,17
S92000003,Scotland,nation,10/21/20,133,1739,11
S92000003,Scotland,nation,10/20/20,135,1456,19
S92000003,Scotland,nation,10/19/20,138,993,16
S92000003,Scotland,nation,10/18/20,88,316,22
S92000003,Scotland,nation,10/17/20,87,1167,10
S92000003,Scotland,nation,10/16/20,140,1196,20
S92000003,Scotland,nation,10/15/20,104,1351,16
S92000003,Scotland,nation,10/14/20,117,1429,6
S92000003,Scotland,nation,10/13/20,123,1297,12
S92000003,Scotland,nation,10/12/20,106,961,8
S92000003,Scotland,nation,10/11/20,81,956,11
S92000003,Scotland,nation,10/10/20,74,1009,11
S92000003,Scotland,nation,10/9/20,81,1246,6
S92000003,Scotland,nation,10/8/20,96,1027,11
S92000003,Scotland,nation,10/7/20,86,1054,9
S92000003,Scotland,nation,10/6/20,94,800,4
S92000003,Scotland,nation,10/5/20,74,697,2
S92000003,Scotland,nation,10/4/20,46,758,3
S92000003,Scotland,nation,10/3/20,49,764,3
S92000003,Scotland,nation,10/2/20,56,775,1
S92000003,Scotland,nation,10/1/20,63,668,5
S92000003,Scotland,nation,9/30/20,46,640,4
S92000003,Scotland,nation,9/29/20,31,806,1
S92000003,Scotland,nation,9/28/20,44,222,3
S92000003,Scotland,nation,9/27/20,33,344,2
S92000003,Scotland,nation,9/26/20,34,714,2
S92000003,Scotland,nation,9/25/20,35,558,1
S92000003,Scotland,nation,9/24/20,33,465,2
S92000003,Scotland,nation,9/23/20,25,486,3
S92000003,Scotland,nation,9/22/20,31,383,2
S92000003,Scotland,nation,9/21/20,26,255,2
S92000003,Scotland,nation,9/20/20,17,245,3
S92000003,Scotland,nation,9/19/20,19,350,0
S92000003,Scotland,nation,9/18/20,13,203,2
S92000003,Scotland,nation,9/17/20,19,290,1
S92000003,Scotland,nation,9/16/20,30,267,0
S92000003,Scotland,nation,9/15/20,17,267,0
S92000003,Scotland,nation,9/14/20,18,70,3
S92000003,Scotland,nation,9/13/20,13,244,1
S92000003,Scotland,nation,9/12/20,15,221,0
S92000003,Scotland,nation,9/11/20,18,175,0
S92000003,Scotland,nation,9/10/20,18,161,0
S92000003,Scotland,nation,9/9/20,8,159,0
S92000003,Scotland,nation,9/8/20,11,176,0
S92000003,Scotland,nation,9/7/20,14,146,0
S92000003,Scotland,nation,9/6/20,6,208,0
S92000003,Scotland,nation,9/5/20,8,141,0
S92000003,Scotland,nation,9/4/20,16,159,1
S92000003,Scotland,nation,9/3/20,4,101,1
S92000003,Scotland,nation,9/2/20,7,156,1
S92000003,Scotland,nation,9/1/20,3,154,0
S92000003,Scotland,nation,8/31/20,4,160,0
S92000003,Scotland,nation,8/30/20,3,123,0
S92000003,Scotland,nation,8/29/20,4,88,0
S92000003,Scotland,nation,8/28/20,6,51,1
S92000003,Scotland,nation,8/27/20,9,68,0
S92000003,Scotland,nation,8/26/20,9,67,0
S92000003,Scotland,nation,8/25/20,8,44,0
S92000003,Scotland,nation,8/24/20,8,66,0
S92000003,Scotland,nation,8/23/20,1,83,1
S92000003,Scotland,nation,8/22/20,6,123,1
S92000003,Scotland,nation,8/21/20,4,71,0
S92000003,Scotland,nation,8/20/20,8,77,0
S92000003,Scotland,nation,8/19/20,4,50,1
S92000003,Scotland,nation,8/18/20,3,49,0
S92000003,Scotland,nation,8/17/20,5,26,0
S92000003,Scotland,nation,8/16/20,2,43,0
S92000003,Scotland,nation,8/15/20,7,51,0
S92000003,Scotland,nation,8/14/20,4,65,0
S92000003,Scotland,nation,8/13/20,2,47,0
S92000003,Scotland,nation,8/12/20,2,47,0
S92000003,Scotland,nation,8/11/20,2,52,0
S92000003,Scotland,nation,8/10/20,5,29,0
S92000003,Scotland,nation,8/9/20,0,48,0
S92000003,Scotland,nation,8/8/20,2,60,0
S92000003,Scotland,nation,8/7/20,4,43,0
S92000003,Scotland,nation,8/6/20,0,66,0
S92000003,Scotland,nation,8/5/20,3,64,0
S92000003,Scotland,nation,8/4/20,1,23,0
S92000003,Scotland,nation,8/3/20,3,18,0
S92000003,Scotland,nation,8/2/20,0,31,0
S92000003,Scotland,nation,8/1/20,2,18,0
S92000003,Scotland,nation,7/31/20,3,30,0
S92000003,Scotland,nation,7/30/20,3,17,0
S92000003,Scotland,nation,7/29/20,2,22,0
S92000003,Scotland,nation,7/28/20,0,4,0
S92000003,Scotland,nation,7/27/20,2,3,0
